ItemID,Category,ParentCategory
995214,Лепка,Для детей
995235,Кондиционеры для белья,Бытовая химия
995239,Канцелярские принадлежности,Для школы
995242,Письменные принадлежности,Для детей
995245,Письменные принадлежности,Для детей
995246,Кондиционеры для белья,Бытовая химия
995257,Письменные принадлежности,Для детей
995267,Ополаскиватели,Бытовая химия
995275,Кофе,Напитки
995277,Кофе,Напитки
995279,Развивающие книги,Для детей
995285,Кофе,Напитки
